trueR , trueI
1.000000 , 0.000000
n_samples , n_paths , estimateR , estimateI, varianceR, varianceI
8192 , 368640 , 12.399989 , 0.000000, 129.959747, 0.000000
16384 , 737280 , 5.955550 , 0.000000, 24.557478, 0.000000
24576 , 1105920 , 3.977774 , 0.000000, 8.867139, 0.000000
32768 , 1474560 , 3.166664 , 0.000000, 4.694432, 0.000000
40960 , 1843200 , 2.537776 , 0.000000, 2.364753, 0.000000
49152 , 2211840 , 2.137035 , 0.000000, 1.292849, 0.000000
57344 , 2580480 , 1.834919 , 0.000000, 0.697090, 0.000000
65536 , 2949120 , 1.613888 , 0.000000, 0.376858, 0.000000
73728 , 3317760 , 1.503703 , 0.000000, 0.253716, 0.000000
81920 , 3686400 , 1.373332 , 0.000000, 0.139377, 0.000000
90112 , 4055040 , 1.335352 , 0.000000, 0.112461, 0.000000
98304 , 4423680 , 1.227777 , 0.000000, 0.051882, 0.000000
106496 , 4792320 , 1.574358 , 0.000000, 0.329887, 0.000000
114688 , 5160960 , 1.471427 , 0.000000, 0.222244, 0.000000
122880 , 5529600 , 0.995555 , 0.000000, 0.000020, 0.000000
131072 , 5898240 , 0.936110 , 0.000000, 0.004082, 0.000000
139264 , 6266880 , 1.060130 , 0.000000, 0.003616, 0.000000
147456 , 6635520 , 1.003703 , 0.000000, 0.000014, 0.000000
155648 , 7004160 , 1.119297 , 0.000000, 0.014232, 0.000000
163840 , 7372800 , 1.065555 , 0.000000, 0.004297, 0.000000
172032 , 7741440 , 1.031745 , 0.000000, 0.001008, 0.000000
180224 , 8110080 , 0.988888 , 0.000000, 0.000123, 0.000000
188416 , 8478720 , 1.316907 , 0.000000, 0.100430, 0.000000
196608 , 8847360 , 1.262962 , 0.000000, 0.069149, 0.000000
204800 , 9216000 , 1.215110 , 0.000000, 0.046272, 0.000000
212992 , 9584640 , 1.145298 , 0.000000, 0.021112, 0.000000
221184 , 9953280 , 1.088065 , 0.000000, 0.007755, 0.000000
229376 , 10321920 , 1.048412 , 0.000000, 0.002344, 0.000000
237568 , 10690560 , 0.990037 , 0.000000, 0.000099, 0.000000
245760 , 11059200 , 0.960740 , 0.000000, 0.001541, 0.000000
253952 , 11427840 , 0.933332 , 0.000000, 0.004445, 0.000000
262144 , 11796480 , 0.931249 , 0.000000, 0.004727, 0.000000
270336 , 12165120 , 0.903703 , 0.000000, 0.009273, 0.000000
278528 , 12533760 , 0.881699 , 0.000000, 0.013995, 0.000000
286720 , 12902400 , 0.854602 , 0.000000, 0.021140, 0.000000
294912 , 13271040 , 0.830863 , 0.000000, 0.028607, 0.000000
303104 , 13639680 , 0.809609 , 0.000000, 0.036249, 0.000000
311296 , 14008320 , 0.788888 , 0.000000, 0.044568, 0.000000
319488 , 14376960 , 0.771509 , 0.000000, 0.052208, 0.000000
327680 , 14745600 , 0.468889 , 0.000000, 0.282079, 0.000000
335872 , 15114240 , 0.447154 , 0.000000, 0.305639, 0.000000
344064 , 15482880 , 0.438624 , 0.000000, 0.315143, 0.000000
352256 , 15851520 , 0.429974 , 0.000000, 0.324930, 0.000000
360448 , 16220160 , -1.646463 , 0.000000, 7.003766, 0.000000
368640 , 16588800 , -1.610863 , 0.000000, 6.816604, 0.000000
376832 , 16957440 , -1.573912 , 0.000000, 6.625021, 0.000000
385024 , 17326080 , -1.540897 , 0.000000, 6.456157, 0.000000
393216 , 17694720 , -1.504628 , 0.000000, 6.273162, 0.000000
401408 , 18063360 , -1.469386 , 0.000000, 6.097869, 0.000000
409600 , 18432000 , -1.439554 , 0.000000, 5.951425, 0.000000
417792 , 18800640 , -1.419171 , 0.000000, 5.852387, 0.000000
425984 , 19169280 , -1.371794 , 0.000000, 5.625404, 0.000000
434176 , 19537920 , -0.058700 , 0.000000, 1.120846, 0.000000
442368 , 19906560 , -0.058848 , 0.000000, 1.121159, 0.000000
450560 , 20275200 , -0.057778 , 0.000000, 1.118894, 0.000000
458752 , 20643840 , -0.005556 , 0.000000, 1.011142, 0.000000
466944 , 21012480 , -0.002339 , 0.000000, 1.004684, 0.000000
475136 , 21381120 , 0.001149 , 0.000000, 0.997703, 0.000000
483328 , 21749760 , 0.003013 , 0.000000, 0.993983, 0.000000
491520 , 22118400 , 0.002222 , 0.000000, 0.995561, 0.000000
499712 , 22487040 , 0.001821 , 0.000000, 0.996361, 0.000000
507904 , 22855680 , -0.009678 , 0.000000, 1.019449, 0.000000
516096 , 23224320 , -0.008466 , 0.000000, 1.017003, 0.000000
524288 , 23592960 , -0.007639 , 0.000000, 1.015337, 0.000000
532480 , 23961600 , -0.010257 , 0.000000, 1.020618, 0.000000
540672 , 24330240 , -0.006734 , 0.000000, 1.013514, 0.000000
548864 , 24698880 , -0.003317 , 0.000000, 1.006645, 0.000000
557056 , 25067520 , -0.003268 , 0.000000, 1.006547, 0.000000
565248 , 25436160 , -0.001932 , 0.000000, 1.003869, 0.000000
573440 , 25804800 , -0.000635 , 0.000000, 1.001270, 0.000000
581632 , 26173440 , 0.000626 , 0.000000, 0.998749, 0.000000
589824 , 26542080 , 0.001852 , 0.000000, 0.996300, 0.000000
598016 , 26910720 , -0.003957 , 0.000000, 1.007931, 0.000000
606208 , 27279360 , -0.007207 , 0.000000, 1.014467, 0.000000
614400 , 27648000 , 0.003259 , 0.000000, 0.993492, 0.000000
622592 , 28016640 , 0.013158 , 0.000000, 0.973858, 0.000000
630784 , 28385280 , 0.005483 , 0.000000, 0.989064, 0.000000
638976 , 28753920 , 0.005983 , 0.000000, 0.988070, 0.000000
647168 , 29122560 , 1.230659 , 0.000000, 0.053204, 0.000000
655360 , 29491200 , 1.216387 , 0.000000, 0.046824, 0.000000
663552 , 29859840 , 1.238407 , 0.000000, 0.056838, 0.000000
671744 , 30228480 , 1.222492 , 0.000000, 0.049503, 0.000000
679936 , 30597120 , 0.190093 , 0.000000, 0.655949, 0.000000
688128 , 30965760 , 0.193121 , 0.000000, 0.651053, 0.000000
696320 , 31334400 , 0.192156 , 0.000000, 0.652611, 0.000000
704512 , 31703040 , 0.191214 , 0.000000, 0.654135, 0.000000
712704 , 32071680 , 0.190293 , 0.000000, 0.655625, 0.000000
720896 , 32440320 , 0.183585 , 0.000000, 0.666533, 0.000000
729088 , 32808960 , 0.181273 , 0.000000, 0.670314, 0.000000
737280 , 33177600 , 0.180000 , 0.000000, 0.672401, 0.000000
745472 , 33546240 , 0.177533 , 0.000000, 0.676452, 0.000000
753664 , 33914880 , 0.115217 , 0.000000, 0.782841, 0.000000
761856 , 34283520 , 0.114456 , 0.000000, 0.784188, 0.000000
770048 , 34652160 , 0.112529 , 0.000000, 0.787604, 0.000000
778240 , 35020800 , 0.627368 , 0.000000, 0.138855, 0.000000
786432 , 35389440 , 0.622221 , 0.000000, 0.142717, 0.000000
794624 , 35758080 , 0.615807 , 0.000000, 0.147604, 0.000000
802816 , 36126720 , 0.602494 , 0.000000, 0.158011, 0.000000
811008 , 36495360 , 0.598203 , 0.000000, 0.161440, 0.000000
819200 , 36864000 , 0.589333 , 0.000000, 0.168648, 0.000000
827392 , 37232640 , 0.585478 , 0.000000, 0.171829, 0.000000
835584 , 37601280 , 0.579738 , 0.000000, 0.176620, 0.000000
843776 , 37969920 , 0.574757 , 0.000000, 0.180832, 0.000000
851968 , 38338560 , 0.566452 , 0.000000, 0.187964, 0.000000
860160 , 38707200 , 0.562751 , 0.000000, 0.191187, 0.000000
868352 , 39075840 , 0.558490 , 0.000000, 0.194931, 0.000000
876544 , 39444480 , 0.555139 , 0.000000, 0.197901, 0.000000
884736 , 39813120 , 0.549999 , 0.000000, 0.202501, 0.000000
892928 , 40181760 , 0.544138 , 0.000000, 0.207810, 0.000000
901120 , 40550400 , 0.772120 , 0.000000, 0.051929, 0.000000
909312 , 40919040 , 0.764964 , 0.000000, 0.055242, 0.000000
917504 , 41287680 , 0.751983 , 0.000000, 0.061512, 0.000000
925696 , 41656320 , 0.745918 , 0.000000, 0.064557, 0.000000
933888 , 42024960 , 0.758869 , 0.000000, 0.058144, 0.000000
942080 , 42393600 , 0.731980 , 0.000000, 0.071835, 0.000000
950272 , 42762240 , 0.722221 , 0.000000, 0.077161, 0.000000
958464 , 43130880 , 0.712440 , 0.000000, 0.082691, 0.000000
966656 , 43499520 , 1.116948 , 0.000000, 0.013677, 0.000000
974848 , 43868160 , 1.109429 , 0.000000, 0.011975, 0.000000
983040 , 44236800 , 1.197776 , 0.000000, 0.039116, 0.000000
991232 , 44605440 , 1.187877 , 0.000000, 0.035298, 0.000000
999424 , 44974080 , 1.175773 , 0.000000, 0.030896, 0.000000
1007616 , 45342720 , 1.166575 , 0.000000, 0.027747, 0.000000
1015808 , 45711360 , 1.157526 , 0.000000, 0.024814, 0.000000
1024000 , 46080000 , 1.147910 , 0.000000, 0.021877, 0.000000
1032192 , 46448640 , 1.138270 , 0.000000, 0.019119, 0.000000
1040384 , 46817280 , 1.135082 , 0.000000, 0.018247, 0.000000
1048576 , 47185920 , 1.126561 , 0.000000, 0.016018, 0.000000
